Year,Player_Name,Matches_Batted,Not_Outs,Runs_Scored,Highest_Score,Batting_Average,Balls_Faced,Batting_Strike_Rate,Centuries,Half_Centuries,Fours,Sixes,Catches_Taken,Stumpings,Matches_Bowled,Balls_Bowled,Runs_Conceded,Wickets_Taken,Best_Bowling_Match,Bowling_Average,Economy_Rate,Bowling_Strike_Rate,Four_Wicket_Hauls,Five_Wicket_Hauls,Batting_Impact,Bowling_Impact,Total_Impact,Player_Role
2021.0,KL Rahul,13.0,3.0,626.0,98*,62.6,451.0,138.8,0.0,6.0,48.0,30.0,11.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.624410256410258,7.0,15.624410256410258,All-rounder
2020.0,KL Rahul,14.0,2.0,670.0,132*,55.83,518.0,129.34,1.0,5.0,58.0,23.0,10.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.449066666666667,7.0,15.449066666666667,All-rounder
2019.0,KL Rahul,14.0,3.0,593.0,100*,53.9,438.0,135.38,1.0,6.0,49.0,25.0,7.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.752990476190476,7.0,15.752990476190476,All-rounder
2018.0,KL Rahul,14.0,2.0,659.0,95*,54.91,416.0,158.41,0.0,6.0,66.0,32.0,10.0,1.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.857142857142858,7.0,15.857142857142858,All-rounder
2016.0,KL Rahul,14.0,3.0,397.0,68*,44.11,271.0,146.49,0.0,4.0,37.0,16.0,5.0,4.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.006628571428571,7.0,15.006628571428571,All-rounder
2015.0,KL Rahul,9.0,3.0,142.0,44*,28.4,126.0,112.69,0.0,0.0,8.0,5.0,1.0,0.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.277066666666666,7.0,12.277066666666666,Bowler
2014.0,KL Rahul,11.0,0.0,166.0,46,20.75,164.0,101.21,0.0,0.0,12.0,3.0,4.0,0.0,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.358933333333333,7.0,11.358933333333333,Bowler
2013.0,KL Rahul,5.0,0.0,20.0,12,10.0,16.0,125.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.133333333333334,0.0,4.133333333333334,Batsman
2024.0,Kagiso Rabada,11.0,2.0,20.0,11*,20.0,14.0,142.86,0.0,0.0,0.0,2.0,5.0,0.0,11.0,252.0,372.0,11.0,2/18,33.82,8.86,22.91,0.0,0.0,5.409600000000001,4.306,9.715600000000002,All-rounder
2023.0,Kagiso Rabada,6.0,1.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,138.0,232.0,7.0,2/34,33.14,10.09,19.71,0.0,0.0,0.0,4.077,4.077,Bowler
2022.0,Kagiso Rabada,13.0,3.0,48.0,25,9.6,43.0,111.63,0.0,0.0,5.0,2.0,2.0,0.0,13.0,288.0,406.0,23.0,4/33,17.65,8.46,12.52,2.0,0.0,3.7448000000000006,8.423846153846153,12.168646153846154,Bowler
2021.0,Kagiso Rabada,15.0,2.0,13.0,9*,13.0,6.0,216.66,0.0,0.0,2.0,0.0,9.0,0.0,15.0,336.0,456.0,15.0,3/36,30.4,8.14,22.4,0.0,0.0,5.04,5.35,10.39,All-rounder
2020.0,Kagiso Rabada,17.0,4.0,56.0,15*,14.0,49.0,114.28,0.0,0.0,4.0,2.0,8.0,0.0,17.0,394.0,548.0,30.0,4/24,18.26,8.34,13.13,2.0,0.0,4.167466666666667,8.477058823529411,12.644525490196077,Bowler
2019.0,Kagiso Rabada,12.0,1.0,14.0,9,4.66,15.0,93.33,0.0,0.0,0.0,1.0,6.0,0.0,12.0,282.0,368.0,25.0,4/21,14.72,7.82,11.28,2.0,0.0,2.8616,9.09,11.9516,Bowler
2017.0,Kagiso Rabada,6.0,0.0,55.0,44,18.33,64.0,85.93,0.0,0.0,5.0,1.0,0.0,0.0,6.0,128.0,188.0,6.0,2/20,31.33,8.81,21.33,0.0,0.0,3.757866666666667,4.829000000000001,8.586866666666667,Bowler
,Kamindu Mendis,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
2022.0,Kamlesh Nagarkoti,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,12.0,29.0,0.0,0/29,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2021.0,Kamlesh Nagarkoti,1.0,0.0,0.0,0*,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,25.0,0.0,0/25,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2020.0,Kamlesh Nagarkoti,10.0,3.0,22.0,8*,7.33,31.0,70.96,0.0,0.0,1.0,0.0,4.0,0.0,10.0,156.0,231.0,5.0,2/13,46.2,8.88,31.2,0.0,0.0,2.478666666666667,2.3099999999999996,4.788666666666666,Unknown
,Karim Janat,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
2024.0,Karn Sharma,9.0,0.0,31.0,20,10.33,15.0,206.67,0.0,0.0,2.0,3.0,6.0,0.0,9.0,144.0,254.0,7.0,2/29,36.29,10.58,20.57,0.0,0.0,4.8264,2.618666666666667,7.4450666666666665,Batsman
2023.0,Karn Sharma,7.0,0.0,3.0,2,1.5,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,129.0,223.0,10.0,2/19,22.3,10.37,12.9,0.0,0.0,1.7200000000000002,6.497857142857143,8.217857142857143,Bowler
2020.0,Karn Sharma,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,114.0,165.0,5.0,2/25,33.0,8.68,22.8,0.0,0.0,0.0,4.5600000000000005,4.5600000000000005,Bowler
2019.0,Karn Sharma,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,33.0,1.0,1/33,33.0,11.64,17.0,0.0,0.0,0.0,0.0,0.0,Unknown
2018.0,Karn Sharma,6.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,57.0,89.0,4.0,2/13,22.25,9.36,14.25,0.0,0.0,0.0,5.870000000000001,5.870000000000001,Bowler
2017.0,Karn Sharma,9.0,0.0,49.0,19,8.16,41.0,119.51,0.0,0.0,5.0,2.0,3.0,0.0,9.0,184.0,214.0,13.0,4/16,16.46,6.97,14.15,1.0,0.0,3.839733333333334,8.681666666666667,12.5214,Bowler
2016.0,Karn Sharma,5.0,3.0,36.0,26*,0.0,30.0,120.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,98.0,171.0,0.0,0/24,0.0,10.46,0.0,0.0,0.0,3.2,4.77,7.97,Bowler
2015.0,Karn Sharma,14.0,3.0,104.0,32,17.33,85.0,122.35,0.0,0.0,3.0,6.0,4.0,0.0,14.0,239.0,332.0,10.0,2/12,33.2,8.33,23.9,0.0,0.0,4.649066666666666,4.266428571428571,8.915495238095236,All-rounder
2014.0,Karn Sharma,14.0,4.0,42.0,17*,10.5,29.0,144.82,0.0,0.0,1.0,3.0,0.0,0.0,14.0,304.0,376.0,15.0,4/38,25.06,7.42,20.26,1.0,0.0,4.701866666666667,6.885142857142857,11.587009523809524,Bowler
2013.0,Karn Sharma,13.0,3.0,85.0,39*,21.25,86.0,98.83,0.0,0.0,6.0,2.0,4.0,0.0,13.0,209.0,230.0,11.0,2/19,20.9,6.6,19.0,0.0,0.0,4.335466666666667,7.789230769230769,12.124697435897435,Bowler
2009.0,Karn Sharma,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2020.0,Karun Nair,4.0,1.0,16.0,15*,8.0,14.0,114.28,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2019.0,Karun Nair,1.0,0.0,5.0,5,5.0,6.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2018.0,Karun Nair,13.0,0.0,301.0,54,25.08,221.0,136.19,0.0,2.0,23.0,13.0,9.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.945825641025642,7.0,12.945825641025642,Bowler
2017.0,Karun Nair,14.0,0.0,281.0,64,21.61,226.0,124.33,0.0,1.0,39.0,6.0,2.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.18712380952381,7.0,12.187123809523811,Bowler
2016.0,Karun Nair,14.0,2.0,357.0,83*,35.7,297.0,120.2,0.0,3.0,40.0,6.0,3.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.4899047619047625,7.0,13.489904761904763,All-rounder
2015.0,Karun Nair,14.0,1.0,181.0,61,16.45,145.0,124.82,0.0,1.0,18.0,5.0,3.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.787390476190477,7.0,11.787390476190478,Bowler
2014.0,Karun Nair,11.0,1.0,330.0,73*,33.0,232.0,142.24,0.0,3.0,38.0,9.0,4.0,0.0,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.978521212121212,7.0,13.978521212121212,All-rounder
2013.0,Karun Nair,2.0,0.0,9.0,9,4.5,12.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Khaleel Ahmed,14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,300.0,479.0,17.0,2/21,28.18,9.58,17.65,0.0,0.0,0.0,5.395428571428571,5.395428571428571,Bowler
2023.0,Khaleel Ahmed,9.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,198.0,301.0,9.0,2/24,33.44,9.12,22.0,0.0,0.0,0.0,4.252000000000001,4.252000000000001,Bowler
2022.0,Khaleel Ahmed,10.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,235.0,315.0,16.0,3/25,19.69,8.04,14.69,0.0,0.0,0.0,8.38,8.38,Bowler
2021.0,Khaleel Ahmed,7.0,0.0,1.0,1,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,162.0,219.0,5.0,3/21,43.8,8.11,32.4,0.0,0.0,1.4133333333333333,3.0164285714285715,4.429761904761905,Unknown
2020.0,Khaleel Ahmed,7.0,0.0,0.0,0*,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,154.0,242.0,8.0,2/24,30.25,9.42,19.25,0.0,0.0,0.0,4.954285714285714,4.954285714285714,Bowler
2019.0,Khaleel Ahmed,9.0,0.0,0.0,0*,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,209.0,287.0,19.0,3/30,15.1,8.23,11.0,0.0,0.0,0.0,8.885,8.885,Bowler
2018.0,Khaleel Ahmed,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,38.0,0.0,0/38,0.0,12.66,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Krunal Pandya,14.0,8.0,133.0,43*,33.25,105.0,126.67,0.0,0.0,8.0,5.0,3.0,0.0,14.0,198.0,255.0,6.0,3/11,42.5,7.73,33.0,0.0,0.0,6.037866666666667,2.777857142857142,8.81572380952381,Batsman
2023.0,Krunal Pandya,15.0,4.0,188.0,49,18.8,165.0,113.94,0.0,0.0,15.0,6.0,8.0,0.0,15.0,252.0,313.0,9.0,3/18,34.78,7.45,28.0,0.0,0.0,4.5424,4.218999999999999,8.761399999999998,All-rounder
2022.0,Krunal Pandya,14.0,4.0,183.0,42,20.33,145.0,126.21,0.0,0.0,16.0,4.0,7.0,0.0,14.0,228.0,265.0,10.0,3/19,26.5,6.97,22.8,0.0,0.0,4.992,6.286428571428571,11.27842857142857,Bowler
2021.0,Krunal Pandya,13.0,2.0,143.0,39,14.3,123.0,116.26,0.0,0.0,10.0,6.0,6.0,0.0,13.0,199.0,265.0,5.0,1/13,53.0,7.98,39.8,0.0,0.0,4.244266666666666,2.5869230769230764,6.831189743589743,Batsman
2020.0,Krunal Pandya,16.0,6.0,109.0,34,18.16,92.0,118.47,0.0,0.0,9.0,5.0,4.0,0.0,16.0,301.0,380.0,6.0,2/26,63.33,7.57,50.16,0.0,0.0,4.612,2.7775,7.3895,Batsman
2019.0,Krunal Pandya,16.0,4.0,183.0,42,16.63,150.0,122.0,0.0,0.0,18.0,5.0,5.0,0.0,16.0,276.0,335.0,12.0,3/34,27.91,7.28,23.0,0.0,0.0,4.583733333333333,5.9030000000000005,10.486733333333333,All-rounder
2018.0,Krunal Pandya,14.0,3.0,228.0,41*,22.8,157.0,145.22,0.0,0.0,22.0,10.0,9.0,0.0,14.0,241.0,284.0,12.0,3/28,23.66,7.07,20.08,0.0,0.0,5.696533333333333,7.018714285714286,12.71524761904762,Bowler
2017.0,Krunal Pandya,13.0,4.0,243.0,47,34.71,179.0,135.75,0.0,0.0,24.0,7.0,2.0,0.0,13.0,240.0,273.0,10.0,3/14,27.3,6.82,24.0,0.0,0.0,6.396800000000001,6.283846153846154,12.680646153846155,All-rounder
2016.0,Krunal Pandya,12.0,3.0,237.0,86,39.5,124.0,191.12,0.0,1.0,22.0,13.0,2.0,0.0,12.0,187.0,236.0,6.0,2/15,39.33,7.57,31.16,0.0,0.0,7.326666666666667,3.099,10.425666666666668,Batsman
2024.0,Kuldeep Sen,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,72.0,122.0,6.0,3/41,20.33,10.17,12.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023.0,Kuldeep Sen,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,28.0,0.0,0/8,0.0,9.33,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2022.0,Kuldeep Sen,7.0,1.0,0.0,0*,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,151.0,237.0,8.0,4/20,29.63,9.42,18.88,1.0,0.0,0.0,5.078285714285714,5.078285714285714,Bowler
2024.0,Kuldeep Yadav,11.0,2.0,47.0,35*,15.67,41.0,114.63,0.0,0.0,6.0,1.0,2.0,0.0,11.0,258.0,374.0,16.0,4/55,23.38,8.7,16.13,1.0,0.0,4.3104000000000005,7.155818181818184,11.466218181818185,Bowler
2023.0,Kuldeep Yadav,14.0,8.0,31.0,10*,15.5,48.0,64.58,0.0,0.0,2.0,0.0,2.0,0.0,14.0,294.0,361.0,10.0,2/15,36.1,7.37,29.4,0.0,0.0,2.962133333333334,4.166428571428571,7.128561904761905,Bowler
2022.0,Kuldeep Yadav,14.0,6.0,48.0,16*,48.0,52.0,92.31,0.0,0.0,3.0,2.0,5.0,0.0,14.0,298.0,419.0,21.0,4/14,19.95,8.44,14.19,2.0,0.0,6.3016000000000005,8.030000000000001,14.331600000000002,All-rounder
2020.0,Kuldeep Yadav,5.0,1.0,13.0,12,13.0,21.0,61.9,0.0,0.0,1.0,0.0,0.0,0.0,5.0,72.0,92.0,1.0,1/20,92.0,7.66,72.0,0.0,0.0,2.690666666666667,2.4699999999999993,5.160666666666666,Unknown
2019.0,Kuldeep Yadav,9.0,2.0,12.0,10*,6.0,8.0,150.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,198.0,286.0,4.0,2/41,71.5,8.66,49.5,0.0,0.0,4.48,2.3366666666666664,6.816666666666666,Batsman
2018.0,Kuldeep Yadav,16.0,2.0,12.0,7*,12.0,24.0,50.0,0.0,0.0,1.0,0.0,6.0,0.0,16.0,308.0,418.0,17.0,4/20,24.58,8.14,18.11,1.0,0.0,2.293333333333333,6.60775,8.901083333333332,Bowler
2017.0,Kuldeep Yadav,12.0,0.0,20.0,16,10.0,22.0,90.9,0.0,0.0,2.0,0.0,1.0,0.0,12.0,246.0,340.0,12.0,2/25,28.33,8.29,20.5,0.0,0.0,3.224,5.689000000000001,8.913,Bowler
2016.0,Kuldeep Yadav,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,72.0,100.0,6.0,3/35,16.66,8.33,12.0,0.0,0.0,0.0,0.0,0.0,Unknown
2019.0,Kulwant Khejroliya,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,47.0,1.0,1/29,47.0,9.4,30.0,0.0,0.0,0.0,0.0,0.0,Unknown
2018.0,Kulwant Khejroliya,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,65.0,107.0,2.0,2/33,53.5,9.87,32.5,0.0,0.0,0.0,0.0,0.0,Unknown
,Kulwant Khejroliya,,,,No stats,,,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2023.0,Kumar Kartikeya Singh,8.0,0.0,6.0,6,6.0,7.0,85.71,0.0,0.0,1.0,0.0,1.0,0.0,8.0,156.0,227.0,5.0,2/37,45.4,8.73,31.2,0.0,0.0,2.7655999999999996,2.5725,5.338099999999999,Unknown
2022.0,Kumar Kartikeya Singh,4.0,0.0,3.0,3,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,78.0,102.0,5.0,2/22,20.4,7.85,15.6,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Kumar Kushagra,4.0,0.0,3.0,2,1.0,7.0,42.86,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
,Kunal Rathore,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
2024.0,Kwena Maphaka,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,89.0,1.0,1/23,89.0,14.83,36.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Liam Livingstone,7.0,2.0,111.0,38*,22.2,78.0,142.31,0.0,0.0,8.0,7.0,1.0,0.0,7.0,72.0,84.0,3.0,2/19,28.0,7.0,24.0,0.0,0.0,5.570933333333334,5.542857142857143,11.113790476190477,All-rounder
2023.0,Liam Livingstone,9.0,1.0,279.0,94,34.88,171.0,163.16,0.0,2.0,20.0,19.0,4.0,0.0,9.0,42.0,94.0,2.0,1/19,47.0,13.43,21.0,0.0,0.0,7.234844444444445,0.3333333333333333,7.568177777777778,Batsman
2022.0,Liam Livingstone,14.0,2.0,437.0,70,36.42,240.0,182.08,0.0,4.0,29.0,34.0,6.0,0.0,14.0,138.0,202.0,6.0,3/27,33.67,8.78,23.0,0.0,0.0,7.485028571428572,3.5188571428571427,11.003885714285715,Batsman
2021.0,Liam Livingstone,5.0,0.0,42.0,25,8.4,41.0,102.43,0.0,0.0,3.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.403466666666667,7.0,10.403466666666667,Bowler
2019.0,Liam Livingstone,4.0,1.0,70.0,44,23.33,48.0,145.83,0.0,0.0,6.0,5.0,4.0,0.0,4.0,6.0,13.0,0.0,0/13,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,Lockie Ferguson,7.0,0.0,1.0,1,1.0,1.0,100.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,144.0,255.0,9.0,2/23,28.33,10.63,16.0,0.0,0.0,2.7466666666666666,4.947571428571429,7.694238095238095,Bowler
2023.0,Lockie Ferguson,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,96.0,1.0,1/19,96.0,12.52,46.0,0.0,0.0,0.0,0.0,0.0,Unknown
2022.0,Lockie Ferguson,13.0,1.0,5.0,5,2.5,4.0,125.0,0.0,0.0,1.0,0.0,2.0,0.0,13.0,286.0,427.0,12.0,4/28,35.58,8.96,23.83,1.0,0.0,3.533333333333334,3.788615384615385,7.321948717948719,Unknown
2021.0,Lockie Ferguson,8.0,3.0,18.0,18*,0.0,11.0,163.63,0.0,0.0,1.0,1.0,3.0,0.0,8.0,180.0,224.0,13.0,3/18,17.23,7.46,13.84,0.0,0.0,4.0,8.7075,12.7075,Bowler
2020.0,Lockie Ferguson,5.0,2.0,43.0,24*,0.0,29.0,148.27,0.0,0.0,4.0,1.0,0.0,0.0,5.0,119.0,148.0,6.0,3/15,24.66,7.46,19.83,0.0,0.0,3.9538666666666673,7.138,11.091866666666668,Bowler
2019.0,Lockie Ferguson,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,102.0,183.0,2.0,1/38,91.5,10.76,51.0,0.0,0.0,0.0,1.22,1.22,Unknown
2017.0,Lockie Ferguson,4.0,1.0,1.0,1*,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,78.0,93.0,3.0,2/7,31.0,7.15,26.0,0.0,0.0,0.0,0.0,0.0,Unknown
2021.0,Lungi Ngidi,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,72.0,125.0,5.0,0,25.0,10.41,14.4,0.0,0.0,0.0,0.0,0.0,Unknown
2020.0,Lungi Ngidi,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0,167.0,9.0,0,18.55,10.43,10.66,0.0,0.0,0.0,0.0,0.0,Unknown
2018.0,Lungi Ngidi,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,156.0,156.0,11.0,0,14.18,6.0,14.18,1.0,0.0,0.0,9.357142857142858,9.357142857142858,Bowler
,Luvnith Sisodia,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
2024.0,M Siddharth,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,71.0,1.0,1/21,71.0,7.89,54.0,0.0,0.0,0.0,0.0,0.0,Unknown
2024.0,MS Dhoni,14.0,8.0,161.0,37*,53.67,73.0,220.55,0.0,0.0,14.0,13.0,10.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,15.0,All-rounder
2023.0,MS Dhoni,16.0,8.0,104.0,32*,26.0,57.0,182.46,0.0,0.0,3.0,10.0,7.0,3.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.08,7.0,13.08,All-rounder
2022.0,MS Dhoni,14.0,6.0,232.0,50*,33.14,188.0,123.4,0.0,1.0,21.0,10.0,9.0,0.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.08472380952381,7.0,13.08472380952381,All-rounder
2021.0,MS Dhoni,16.0,4.0,114.0,18*,16.28,107.0,106.54,0.0,0.0,12.0,3.0,13.0,0.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.143466666666667,7.0,11.143466666666667,Bowler
2020.0,MS Dhoni,14.0,4.0,200.0,47*,25.0,172.0,116.27,0.0,0.0,16.0,7.0,15.0,1.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.100533333333333,7.0,12.100533333333333,Bowler
2019.0,MS Dhoni,15.0,7.0,416.0,84*,83.2,309.0,134.62,0.0,3.0,22.0,23.0,11.0,5.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.989866666666668,7.0,14.989866666666668,All-rounder
2018.0,MS Dhoni,16.0,9.0,455.0,79*,75.83,302.0,150.66,0.0,3.0,24.0,30.0,11.0,3.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.375,7.0,15.375,All-rounder
2017.0,MS Dhoni,16.0,4.0,290.0,61*,26.36,250.0,116.0,0.0,1.0,15.0,16.0,10.0,3.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.327133333333334,7.0,12.327133333333334,Bowler
2016.0,MS Dhoni,14.0,5.0,284.0,64*,40.57,210.0,135.23,0.0,1.0,18.0,14.0,8.0,4.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.994590476190477,7.0,13.994590476190478,All-rounder
2015.0,MS Dhoni,17.0,5.0,372.0,53,31.0,305.0,121.96,0.0,1.0,27.0,17.0,8.0,3.0,17.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.849913725490197,7.0,12.849913725490197,Bowler
2014.0,MS Dhoni,16.0,10.0,371.0,57*,74.2,250.0,148.4,0.0,1.0,22.0,20.0,3.0,1.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.082333333333334,7.0,15.082333333333334,All-rounder
2013.0,MS Dhoni,18.0,5.0,461.0,67*,41.9,283.0,162.89,0.0,4.0,32.0,25.0,15.0,2.0,18.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.796444444444445,7.0,14.796444444444445,All-rounder
2012.0,MS Dhoni,19.0,5.0,358.0,51*,29.83,278.0,128.77,0.0,1.0,26.0,9.0,12.0,2.0,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.925529824561404,7.0,12.925529824561405,Bowler
2011.0,MS Dhoni,16.0,4.0,392.0,70*,43.55,247.0,158.7,0.0,2.0,25.0,23.0,5.0,5.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.734,7.0,14.734,All-rounder
2010.0,MS Dhoni,13.0,2.0,287.0,66*,31.88,210.0,136.66,0.0,2.0,26.0,8.0,5.0,6.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.502358974358974,7.0,13.502358974358973,All-rounder
2009.0,MS Dhoni,14.0,5.0,332.0,58*,41.5,261.0,127.2,0.0,2.0,22.0,9.0,4.0,4.0,14.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.997714285714285,7.0,13.997714285714284,All-rounder
2008.0,MS Dhoni,16.0,4.0,414.0,65,41.4,310.0,133.54,0.0,2.0,38.0,15.0,6.0,0.0,16.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.123066666666666,7.0,14.123066666666666,All-rounder
,Madhav Tiwari,,,,No stats,,,,,,,,,,,,,,No stats,,,,,,0.0,0.0,0.0,Unknown
2024.0,Maheesh Theekshana,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,120.0,144.0,2.0,1/27,72.0,7.2,60.0,0.0,0.0,0.0,2.9999999999999996,2.9999999999999996,Unknown
